Nome: PORTO ALEGRE- BELEM NOVO
Codigo Estacao: B807
Latitude: -30.1861111
Longitude: -51.17805554
Altitude: 3.3
Situacao: Operante
Data Inicial: 2022-12-07
Data Final: 2024-04-09
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR, AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2023-07-13;1000;0;996,4;996,97225;996,4;995,4;0;14;12,6;10,3;13;12,6;10,5;10,2;12,3;86;85;86;292;17,3;8,8;
2023-07-13;1100;,4;999,1;999,670406;999,2;996;17,661;14;14,3;12,2;14,5;12,6;12,4;10,3;12,3;88;86;87;228;23,3;12,6;
2023-07-13;1200;,8;1002,4;1002,97489;1002,4;999;201,456;14;13;11;14,3;13;12,2;11;12,8;88;87;88;215;23,5;12,1;
2023-07-13;1300;,6;1005,3;1005,875347;1005,3;1002,4;265,407;14;13,6;11,8;13,7;13;11,9;11;12,9;89;88;89;222;18,1;9,7;
2023-07-13;1400;0;1006,9;1007,474859;1006,9;1005,4;437,986;14;14,3;12,4;14,3;13,6;12,5;11,8;13,1;89;89;89;223;16,5;8,4;
2023-07-13;1500;0;1008,2;1008,775401;1008,2;1006,9;726,026;15;14,4;12,5;14,6;14,3;12,8;12,4;13;89;88;88;242;13,8;7,7;
2023-07-13;1600;,2;1008,8;1009,376948;1008,8;1008,2;531,17;15;13,8;11,7;14,8;13,8;12,8;11,7;13;88;87;87;257;13,1;5,2;
2023-07-13;1700;1,2;1009,6;1010,177808;1009,6;1008,7;492,077;15;13,6;11,5;13,8;13,4;11,7;11,3;13,1;87;87;87;263;11,1;4,2;
2023-07-13;1800;1;1010,4;1010,979074;1010,4;1009,6;364,218;14;13,2;11,3;13,7;13,2;11,6;11,2;12,9;88;87;88;273;9,8;3,5;
2023-07-13;1900;1,6;1011,3;1011,879792;1011,3;1010,4;174,394;14;13,1;11,3;13,2;13;11,3;11,2;12,8;89;88;89;null;null;null;
2023-07-13;2000;1,2;1012,4;1012,981032;1012,5;1011,3;83,224;14;12,8;11,1;13,3;12,8;11,6;11,1;12,7;89;89;89;231;11,9;6,8;
2023-07-13;2100;1,6;1013,6;1014,183353;1013,7;1012,5;11,726;13;12;10,3;12,8;12;11,1;10,3;12,6;89;89;89;226;14,8;8;
2023-07-13;2200;2,2;1014,9;1015,485951;1014,9;1013,6;0;12;11,1;9,3;12;11,1;10,3;9,3;12,6;89;89;89;240;15,2;7,5;
2023-07-13;2300;2,8;1015,7;1016,287033;1015,7;1014,9;0;12;10,8;9;11,1;10,7;9,4;8,9;12,5;89;89;89;248;12,4;6,1;
2023-07-14;0000;2;1016,4;1016,988059;1016,4;1015,7;0;11;10,5;8,6;11;10,4;9,1;8,6;12,5;89;88;88;274;11,4;3,6;
2023-07-14;0100;4,2;1016,8;1017,389955;1016,8;1016,4;0;11;9,7;7,9;10,5;9,7;8,6;7,9;12,5;89;88;89;294;7,6;3,6;
2023-07-14;0200;1,2;1017,5;1018,089735;1017,5;1016,8;0;11;10;8,3;10;9,7;8,3;7,9;12,4;89;89;89;null;null;null;
2023-07-14;0300;,8;1018,2;1018,789724;1018,2;1017,5;0;11;10,2;8,7;10,2;10;8,7;8,3;12,4;90;89;90;283;null;2,7;
2023-07-14;0400;,2;1018,5;1019,089274;1018,5;1018,2;0;11;10,5;9;10,5;10,2;9;8,7;12,4;90;90;90;276;null;null;
2023-07-14;0500;0;1018,9;1019,488468;1018,9;1018,5;0;11;11;9,5;11;10,5;9,5;9;12,3;91;90;91;260;5,5;2,7;
2023-07-14;0600;0;1019,4;1019,989171;1019,4;1018,9;0;11;10,8;9,3;11;10,7;9,5;9,2;12,3;91;90;90;268;5,5;2,3;
2023-07-14;0700;0;1019,6;1020,188458;1019,7;1019,4;,002;11;11,2;9,6;11,2;10,8;9,7;9,3;12,3;91;90;90;251;7,8;3,8;
2023-07-14;0800;0;1020,1;1020,689161;1020,1;1019,6;,499;11;11;9,3;11,2;11;9,6;9,3;12,3;90;89;89;249;7,8;4,1;
2023-07-14;0900;0;1020,5;1021,090223;1020,5;1020;,161;11;10,6;8,7;11;10,6;9,3;8,7;12,2;89;88;88;272;7,4;1,5;
2023-07-14;1000;0;1021,1;1021,691613;1021,1;1020,5;0;11;10,1;8,1;10,6;10,1;8,7;8,1;12,2;88;88;88;295;4,8;2,3;
2023-07-14;1100;0;1022,2;1022,792669;1022,2;1021,1;20,983;11;9,9;8;10,1;9,8;8,1;7,9;12,3;88;88;88;271;5;2,3;
2023-07-14;1200;0;1022,7;1023,292121;1022,7;1022,2;260,18;11;10,3;8,3;10,3;9,9;8,3;7,9;13,5;88;87;87;285;5,1;2,4;
2023-07-14;1300;0;1023,2;1023,791784;1023,4;1022,7;931,648;12;10,6;8,4;10,9;10,1;8,8;8;14,3;87;86;86;287;5,8;2,6;
2023-07-14;1400;0;1023,2;1023,790951;1023,5;1023,2;1585,764;14;11;8,6;11,4;10,4;9,1;8,1;14,4;86;85;85;286;6;2,7;
2023-07-14;1500;0;1022,8;1023,388235;1023,3;1022,8;2109,014;15;12,2;9,5;12,4;11;9,7;8,7;14,4;85;83;83;274;5,8;2,6;
2023-07-14;1600;,2;1022,1;1022,688245;1022,9;1022;1704,323;15;12;8,9;13;11,9;10,1;8,9;14;83;81;81;281;6,3;2,3;
2023-07-14;1700;0;1021,1;1021,684389;1022,1;1021,1;1882,21;16;13,6;10,2;14;11,9;10,7;8,8;14,4;82;80;80;298;6;2,6;
2023-07-14;1800;0;1021,1;1021,684797;1021,1;1021;1758,64;17;13,4;9,5;14,1;13,2;10,6;9,5;14,4;80;77;77;300;7,1;3,4;
2023-07-14;1900;0;1021;1021,58474;1021,1;1020,9;1317,669;17;13,4;9;14,1;13,4;10,2;9;14,3;78;75;75;301;7,2;2,7;
2023-07-14;2000;0;1021,3;1021,887167;1021,4;1021;416,057;15;12,3;7,5;13,8;12,3;9,2;7,5;13,6;75;72;72;298;5,7;2;
2023-07-14;2100;0;1021,8;1022,389313;1021,8;1021,3;79,478;14;11,4;6,4;12,3;11,2;7,5;6,2;12,8;72;71;71;297;5,4;1,6;
2023-07-14;2200;0;1022,2;1022,789129;1022,2;1021,8;0;13;11,6;6,7;11,7;11;6,8;6;12,6;72;71;72;254;5,1;2,6;
2023-07-14;2300;0;1022,7;1023,29087;1022,7;1022,2;0;12;10,9;5,9;11,7;10,9;6,7;5,8;12,6;72;71;71;261;5,4;1,8;
2023-07-15;0000;0;1022,9;1023,4956;1023;1022,7;0;11;8,7;3,9;10,9;8,7;5,8;3,9;12,6;72;71;72;6;4,2;,5;
2023-07-15;0100;0;1022,9;1023,497296;1022,9;1022,7;0;9;7,9;3,7;8,7;7,2;3,9;2,9;12,5;75;72;75;108;2;,9;
2023-07-15;0200;0;1022,9;1023,498574;1023,1;1022,8;0;8;7,3;3,6;8,1;6,9;4,1;3,1;12,5;77;75;77;97;3,6;,7;
2023-07-15;0300;0;1022,7;1023,299955;1023;1022,7;0;8;6,6;3,4;7,4;6,6;3,8;3,3;12,5;80;78;80;39;2;1,1;
2023-07-15;0400;0;1022,5;1023,100267;1022,8;1022,5;0;7;6,4;3,4;6,8;6,2;3,6;3,1;12,5;81;80;81;63;2,2;,7;
2023-07-15;0500;0;1022,1;1022,700462;1022,6;1022,1;0;7;6,2;3,5;6,5;6;3,6;3,2;12,5;83;81;83;20;1,7;,6;
2023-07-15;0600;0;1021,5;1022,101618;1022,1;1021,5;0;6;5,5;3;6,2;5,2;3,4;2,6;12,5;84;83;84;51;2;,8;
2023-07-15;0700;0;1020,8;1021,402286;1021,5;1020,8;0;6;5;2,8;5,7;4,9;3,3;2,6;12,5;85;84;85;33;2,1;,7;
2023-07-15;0800;0;1020,4;1021,001834;1020,8;1020,3;0;5;5,1;3;5,2;4,7;3;2,5;12,5;86;85;86;52;1,7;1;
2023-07-15;0900;0;1020,6;1021,202819;1020,6;1020,2;0;5;4,7;2,8;5,1;4,5;2,9;2,5;12,4;87;86;87;45;1,7;,8;
2023-07-15;1000;0;1021;1021,603272;1021;1020,6;0;5;4,6;2,7;4,7;4,4;2,8;2,5;12,5;88;87;88;17;1,7;,6;
2023-07-15;1100;0;1021,8;1022,40266;1021,9;1021;54,379;4;5,1;3,4;5,1;3,9;3,4;2;13,3;89;88;89;51;1,6;,7;
2023-07-15;1200;0;1022,1;1022,69598;1022,2;1021,8;594,171;7;8,3;6,6;8,5;5,1;6,9;3,5;14,5;90;89;89;37;3,1;1,1;
2023-07-15;1300;0;1022,1;1022,690316;1022,2;1022,1;1246,413;10;11;9,3;11,3;8,3;9,6;6,6;14,5;90;89;89;9;2,3;,8;
2023-07-15;1400;0;1021,9;1022,486279;1022,1;1021,9;1736,915;13;12,9;11,1;13;10,9;11,1;9,2;14,5;89;89;89;145;2,5;,9;
2023-07-15;1500;0;1021;1021,586583;1022;1021;2080,15;15;12,5;10,4;13,9;12,5;11,9;10,4;14,5;89;87;87;228;4,2;2,8;
2023-07-15;1600;0;1019,9;1020,483703;1021;1019,9;2183,42;15;13,6;11,2;13,6;12,4;11,2;10,2;14,5;87;85;86;236;4,9;2,3;
2023-07-15;1700;0;1018,7;1019,281191;1019,9;1018,7;2048,022;16;14,5;11,9;14,7;13,4;12,1;11;14,5;86;84;84;184;4,4;2;
2023-07-15;1800;0;1017,9;1018,479526;1018,7;1017,9;1528,347;17;15,1;12,1;15,4;14,4;12,4;11,4;14,5;84;82;82;156;5,6;1,3;
2023-07-15;1900;0;1017,2;1017,779328;1017,9;1017,2;1183,162;17;15;11,5;15,3;14,7;12,1;11,5;14,5;82;79;79;154;5,1;2,3;
2023-07-15;2000;0;1017,1;1017,678067;1017,3;1017;618,916;17;15,6;11,7;15,8;15;11,9;11,4;13,9;79;77;77;228;3,7;,7;
2023-07-15;2100;0;1017,4;1017,98472;1017,4;1017,1;72,844;16;12,4;8,5;15,8;12,4;11,8;8,4;13;77;76;77;344;1,4;,6;
2023-07-15;2200;0;1017,4;1017,986363;1017,7;1017,4;0;13;11,6;8,1;12,5;11,4;8,5;7,9;12,6;79;77;79;42;1,6;,8;
2023-07-15;2300;0;1017,9;1018,486239;1017,9;1017,4;0;13;11,8;8,7;11,8;11,5;8,7;8,1;12,5;81;79;81;29;1,6;,5;
2023-07-16;0000;0;1017,8;1018,386593;1018,1;1017,8;0;12;11,6;8,8;11,8;11,5;8,9;8,5;12,5;83;81;83;20;1,9;,8;
2023-07-16;0100;0;1017,7;1018,286742;1017,8;1017,6;0;12;11,5;8,9;11,9;11,5;9,1;8,7;12,5;84;83;84;23;2,3;,9;
2023-07-16;0200;0;1017,5;1018,086627;1017,8;1017,4;0;12;11,5;9,1;11,7;11,4;9,3;8,9;12,5;85;84;85;9;2,1;,8;
2023-07-16;0300;0;1017,4;1017,987601;1017,5;1017,2;0;12;11;8,7;11,5;10,4;9,1;8;12,5;86;85;86;301;1,7;,5;
2023-07-16;0400;0;1017,1;1017,687842;1017,4;1017,1;0;11;10,8;8,6;11;10,5;8,8;8,3;12,5;87;86;87;26;1,1;,8;
2023-07-16;0500;0;1017,1;1017,687428;1017,2;1016,9;0;11;11;9;11;10,7;9;8,6;12,5;88;87;88;247;1,1;,4;
2023-07-16;0600;0;1017;1017,588821;1017,2;1017;0;11;10,3;8,4;11;10,1;9;8,2;12,5;88;88;88;29;1;,6;
2023-07-16;0700;0;1017,1;1017,690337;1017,3;1017;0;10;9,6;7,9;10,3;9,4;8,4;7,7;12,5;89;88;89;108;1;,4;
2023-07-16;0800;0;1017,1;1017,691174;1017,2;1016,8;0;10;9,2;7,5;10,1;9,2;8,4;7,5;12,5;90;89;89;170;1,5;,5;
2023-07-16;0900;0;1017,8;1018,388246;1017,8;1017,1;0;10;10,8;9,3;10,8;9;9,3;7,4;12,5;91;89;91;205;3,5;1,7;
2023-07-16;1000;0;1018,3;1018,892501;1018,3;1017,8;0;10;8,9;7,4;11,2;8,9;9,6;7,4;12,5;91;90;90;33;3,5;,9;
2023-07-16;1100;0;1018,7;1019,293787;1018,7;1018,3;66,687;9;8,4;7;9,1;8,1;7,6;6,6;13,2;91;90;91;95;1,5;,5;
2023-07-16;1200;0;1019;1019,586461;1019;1018,7;560,07;11;12;10,6;12;8,4;10,6;7,1;14,4;92;91;91;20;2;,9;
2023-07-16;1300;0;1019,9;1020,485541;1019,9;1019;1149,267;14;12,7;11,2;13,5;11,8;12,1;10,5;14,4;92;91;91;251;4,7;2,9;
2023-07-16;1400;0;1020;1020,583353;1020,1;1019,8;1601,332;15;13,8;12,2;13,8;12,6;12,2;11,1;14,4;91;90;90;231;4,7;2;
2023-07-16;1500;0;1019,3;1019,882344;1020,1;1019,3;2066,123;17;14,1;12,1;14,6;13,4;12,8;11,7;14,4;90;88;88;266;5,1;1,5;
2023-07-16;1600;0;1018,5;1019,080875;1019,3;1018,5;1433,146;17;14,6;12,1;15,1;13,9;13;11,8;14,5;88;85;85;242;4;1,6;
2023-07-16;1700;0;1017,8;1018,377865;1018,5;1017,8;2024,569;18;15,9;12,8;16;14,2;13,3;11,6;14,5;85;82;82;328;4,1;1,8;
2023-07-16;1800;0;1017,5;1018,078696;1017,8;1017,5;1485,91;19;15,4;11,7;16,3;15,3;13,1;11,6;13,8;82;79;79;272;3,6;1,4;
2023-07-16;1900;0;1017,6;1018,177751;1017,6;1017,4;886,436;19;15,9;11,7;16,4;15,1;12,6;11,3;13,8;79;76;76;303;2,9;,7;
2023-07-16;2000;0;1018;1018,582615;1018;1017,6;272,982;17;13,6;9,1;16,1;13,6;11,8;9,1;13,6;76;74;74;108;4,9;2,8;
2023-07-16;2100;0;1018,4;1018,985089;1018,4;1018;54,869;15;12,5;8,1;13,6;12,5;9,1;8,1;12,7;75;74;75;115;4,2;1,9;
2023-07-16;2200;0;1019,1;1019,688583;1019,1;1018,4;0;13;11;7;12,5;11;8,1;7;12,5;76;75;76;51;3,5;,8;
2023-07-16;2300;0;1019,8;1020,390026;1019,8;1019,1;0;12;10,5;7;11,3;10,5;7,6;6,9;12,5;79;76;79;67;1,6;,5;
2023-07-17;0000;0;1020,2;1020,791718;1020,2;1019,8;0;11;9,8;6,7;10,7;9,7;7,3;6,5;12,5;81;79;81;54;2,3;,6;
2023-07-17;0100;0;1020,5;1021,091892;1020,5;1020,2;0;11;9,8;7;9,8;9,7;7;6,6;12,5;82;81;82;38;1,8;,8;
2023-07-17;0200;0;1020,7;1021,292846;1020,7;1020,4;0;10;9,4;6,8;9,8;9,1;7;6,4;12,5;84;82;84;63;1,8;,9;
2023-07-17;0300;0;1021;1021,594705;1021;1020,7;0;10;8,6;6,2;9,4;8,6;6,8;6,2;12,5;85;84;85;78;1,8;,5;
2023-07-17;0400;0;1021,1;1021,695821;1021,2;1021;0;9;8,1;5,9;8,7;7,9;6,4;5,6;12,4;86;85;86;350;1,4;,7;
2023-07-17;0500;0;1020,6;1021,194894;1021,1;1020,6;0;8;8,4;6,3;8,4;7,5;6,3;5,3;12,4;87;86;87;176;3,5;1,5;
2023-07-17;0600;0;1020,4;1020,998392;1020,6;1020,3;0;8;6,7;4,8;9,6;6,7;7,5;4,7;12,4;87;86;87;22;3,8;,6;
2023-07-17;0700;0;1020,3;1020,899619;1020,5;1020,2;0;7;6,1;4,2;6,9;6,1;5;4,2;12,4;88;87;88;22;1,5;,6;
2023-07-17;0800;0;1020,4;1020,997111;1020,6;1020,3;0;6;7,3;5,6;7,3;5,9;5,6;4,1;12,4;89;88;89;207;3,9;1,8;
2023-07-17;0900;0;1021,1;1021,694974;1021,1;1020,3;0;7;8,5;6,7;8,6;7,4;6,9;5,6;12,4;89;88;89;204;3,7;2,3;
2023-07-17;1000;0;1021,9;1022,495864;1021,9;1021,1;0;8;8,3;6,5;8,8;8;7,1;6,2;12,4;89;88;88;209;6,3;2,2;
2023-07-17;1100;0;1022,6;1023,195426;1022,6;1021,9;73,809;8;8,7;6,7;8,7;8,1;6,7;6,3;13,1;88;87;87;217;6,7;3,7;
2023-07-17;1200;0;1023,5;1024,094052;1023,5;1022,6;562,711;10;9,6;7,4;9,7;8,7;7,5;6,7;14,5;87;86;86;216;6;3;
2023-07-17;1300;0;1024,1;1024,692096;1024,1;1023,5;1289,666;11;10,7;8,1;10,8;9,6;8,4;7,4;14,5;86;84;84;231;6;3,8;
2023-07-17;1400;0;1024,3;1024,89117;1024,4;1024,1;1809,726;13;11,2;8,2;11,5;10,6;8,7;8;14,5;84;82;82;224;6,4;3,9;
2023-07-17;1500;0;1023,8;1024,390466;1024,4;1023,8;2159,88;14;11,4;8;11,7;10,8;8,4;7,7;14,5;82;79;79;221;6,5;2,6;
2023-07-17;1600;0;1023;1023,58835;1023,8;1023;2293,832;15;12,2;8,2;12,4;11,3;8,7;7,8;14,5;79;76;76;237;5;2,3;
2023-07-17;1700;0;1022,2;1022,786451;1023;1022,2;2180,829;16;12,9;8,2;13,5;12;9,1;8;14,5;76;73;73;176;4,3;2,5;
2023-07-17;1800;0;1022;1022,585109;1022,2;1021,9;1833,3;16;13,5;8,1;13,6;12,6;8,5;7,5;14,5;73;70;70;184;5,2;2,2;
2023-07-17;1900;0;1022,1;1022,687215;1022,1;1021,9;1296,419;16;12,5;6,6;13,5;12,3;8;6,3;14,5;70;67;67;161;6,6;3,7;
2023-07-17;2000;0;1022,7;1023,289832;1022,7;1022,1;615,397;14;11,4;5,1;12,5;11,3;6,4;5,1;13,8;67;66;66;157;6,6;2,3;
2023-07-17;2100;0;1023;1023,592923;1023;1022,6;59,741;12;10;3,9;11,4;10;5,2;3,9;12,8;66;65;66;136;4,9;1,3;
2023-07-17;2200;0;1023,8;1024,392549;1023,8;1023;0;11;10,4;4,7;10,4;10;4,7;3,9;12,5;68;66;68;147;3;1,2;
2023-07-17;2300;0;1024,5;1025,096532;1024,5;1023,8;0;11;8,7;3,4;10,4;8,7;4,7;3,4;12,5;69;68;69;33;2,3;,6;
2023-07-18;0000;0;1025;1025,600017;1025;1024,5;0;9;7,2;2,5;8,7;7,2;3,4;2,5;12,5;72;69;72;348;1;,4;
2023-07-18;0100;0;1025,5;1026,101383;1025,5;1025;0;8;6,7;2,5;7,4;6,6;2,7;2,3;12,5;75;72;75;50;1,1;,4;
2023-07-18;0200;0;1026;1026,602106;1026;1025,5;0;7;6,5;2,8;6,8;6,4;2,9;2,5;12,5;77;75;77;121;1;,4;
2023-07-18;0300;0;1025,9;1026,499902;1026,1;1025,8;0;7;7,5;4,1;7,5;6,1;4,1;2,4;12,5;79;77;79;205;4,2;2,4;
2023-07-18;0400;0;1026,1;1026,700019;1026,2;1025,9;0;7;7,5;4,3;8,3;7,4;5;4,1;12,4;80;79;80;209;5,1;1,3;
2023-07-18;0500;0;1026,1;1026,704544;1026,3;1026,1;0;7;5,4;2,1;7,8;5,3;4,6;2,1;12,4;80;79;80;190;3,1;1,8;
2023-07-18;0600;0;1026,3;1026,907717;1026,5;1026,1;0;5;4;,9;6;4;2,8;,9;12,4;81;80;80;332;3,6;,4;
2023-07-18;0700;0;1026,5;1027,109375;1026,5;1026,2;0;5;3,3;,5;4,4;3,3;1,5;,5;12,4;82;80;82;46;3,6;1,2;
2023-07-18;0800;0;1026,3;1026,905531;1026,6;1026,3;0;4;5;2,4;5;3,3;2,4;,5;12,4;83;82;83;166;3;,7;
2023-07-18;0900;0;1027;1027,606817;1027;1026,3;0;4;4,6;2,1;5,2;4,1;2,6;1,5;12,4;84;83;84;183;2,9;,9;
2023-07-18;1000;0;1028;1028,610045;1028;1027;0;4;3,4;1;4,6;3,3;2,1;,9;12,4;84;84;84;29;1,8;1,1;
2023-07-18;1100;0;1028,8;1029,408538;1028,8;1027,9;85,712;4;4,3;2,1;4,3;3;2,1;,7;13,4;85;84;85;25;1,7;,9;
2023-07-18;1200;0;1029,5;1030,100722;1029,5;1028,8;413,458;6;8,1;6;8,2;4,3;6;2,2;13,6;86;85;86;183;3,9;1,4;
2023-07-18;1300;0;1030,5;1031,098327;1030,5;1029,5;1212,669;9;9,5;7,3;9,6;7,9;7,5;5,7;14,5;87;86;86;203;5,5;1,9;
2023-07-18;1400;0;1030,9;1031,496238;1030,9;1030,4;1635,894;11;10,6;8,3;11;9,4;8,8;7,2;14,5;87;86;86;207;4,5;2,2;
2023-07-18;1500;0;1030,4;1030,994482;1031;1030,4;1346,919;12;11,3;8,8;11,5;10,2;9,1;7,8;14,5;86;84;85;187;4,9;2,3;
2023-07-18;1600;0;1029,6;1030,192977;1030,5;1029,6;1351,252;13;11,8;9;12,4;11,2;9,7;8,6;14,5;85;83;83;151;6,7;3,7;
2023-07-18;1700;0;1028,9;1029,491329;1029,6;1028,8;1774,01;14;12,4;9,3;12,8;11,5;9,9;8,5;14,5;83;81;81;165;7,2;4,2;
2023-07-18;1800;0;1029;1029,592632;1029;1028,8;1370,105;14;11,8;8,3;13,2;11,6;9,9;8,2;14,6;81;79;79;153;7,3;4,4;
2023-07-18;1900;0;1028,9;1029,492159;1029;1028,8;1102,352;14;12;8,2;12,4;11,5;8,8;7,8;14,6;79;78;78;167;7,6;4,5;
2023-07-18;2000;0;1029,6;1030,193811;1029,6;1028,9;590,497;13;11,4;7,4;12;11,4;8,1;7,4;13,7;78;77;77;173;8,1;3,9;
2023-07-18;2100;0;1030;1030,595717;1030;1029,6;60,102;12;10,6;6,6;11,4;10,6;7,4;6,6;12,7;77;76;76;163;6,5;2;
2023-07-18;2200;0;1030,8;1031,396601;1030,8;1030;0;11;10,4;6,6;10,7;10,4;6,8;6,4;12,5;77;76;77;166;4,2;1,5;
2023-07-18;2300;0;1031;1031,596927;1031;1030,7;0;11;10,3;6,6;10,7;10,3;6,9;6,6;12,5;78;77;78;156;3;1,4;
2023-07-19;0000;0;1031,3;1031,900065;1031,3;1031;0;10;8,9;5,4;10,3;8,5;6,6;4,9;12,5;79;78;79;240;2,4;1;
2023-07-19;0100;0;1031,5;1032,098907;1031,5;1031,3;0;10;9,5;6,3;9,5;8,8;6,4;5,3;12,5;81;79;81;339;2,3;,5;
2023-07-19;0200;0;1031,8;1032,399506;1031,8;1031,5;0;10;9,3;6,4;9,6;9,2;6,6;6,3;12,5;82;81;82;89;2;1,1;
2023-07-19;0300;0;1032;1032,602824;1032,2;1031,8;0;9;7,8;5,1;9,3;7,8;6,4;5,1;12,5;83;82;83;90;2,6;1,3;
2023-07-19;0400;0;1032;1032,604546;1032,1;1031,8;0;8;7;4,4;8;7;5,3;4,4;12,4;84;83;84;30;2,1;,6;
2023-07-19;0500;0;1032;1032,60693;1032,1;1031,9;0;7;5,9;3,5;7;5,7;4,4;3,2;12,4;84;84;84;23;1,5;,6;
2023-07-19;0600;0;1031,8;1032,408558;1032;1031,8;0;6;5,1;2,8;5,9;5,1;3,5;2,8;12,4;85;84;85;358;1;,2;
2023-07-19;0700;0;1031,7;1032,309375;1031,8;1031,6;0;5;4,7;2,5;5,2;4,6;3;2,4;12,4;86;85;86;18;1,6;,8;
2023-07-19;0800;0;1031,7;1032,311356;1031,8;1031,6;0;4;3,8;1,7;4,7;3,8;2,6;1,7;12,4;87;86;86;2;1,6;,5;
2023-07-19;0900;0;1031,8;1032,411415;1031,8;1031,7;0;4;3,8;1,9;4;3,5;2;1,5;12,4;87;86;87;35;1,5;,9;
2023-07-19;1000;0;1032,2;1032,812316;1032,2;1031,8;0;4;3,5;1,7;3,8;3,3;1,8;1,4;12,3;88;87;88;33;1,5;,5;
2023-07-19;1100;0;1032,5;1033,111388;1032,5;1032,2;75,032;3;4;2,3;4;3,4;2,3;1,6;13,3;89;88;89;34;1,4;,9;
2023-07-19;1200;0;1033;1033,602336;1033;1032,5;643,661;6;8,3;6,6;8,3;4;6,6;2,4;14,5;89;89;89;340;1,3;,3;
2023-07-19;1300;0;1033,3;1033,894274;1033,3;1033;1273,295;10;12,2;10,5;12,4;8,3;10,6;6,8;14,5;89;89;89;112;5,2;3;
2023-07-19;1400;0;1033,2;1033,790285;1033,4;1033,1;1751,747;13;14,1;12;14,1;12,3;12;10,5;14,5;89;87;87;105;6,7;4,2;
2023-07-19;1500;0;1032,8;1033,387601;1033,4;1032,8;2125,053;15;15,3;12,5;15,7;14,1;13,1;12,1;14,4;87;84;84;99;9,1;4,5;
2023-07-19;1600;0;1031,8;1032,386219;1032,8;1031,8;2148,225;17;15,7;12;17,2;15,3;13,7;12;14,5;84;78;78;85;10,2;4,9;
2023-07-19;1700;0;1030,8;1031,384436;1031,9;1030,8;2008,465;18;16,3;11,6;16,9;15,6;12,6;11,6;14,5;79;74;74;81;11,2;6,3;
2023-07-19;1800;0;1030,3;1030,881941;1030,8;1030,2;1819,363;18;17,4;12;17,4;15,9;12,4;11,2;14,5;74;71;71;74;9,7;4,7;
2023-07-19;1900;0;1030,1;1030,683435;1030,3;1030,1;1249,094;18;16,6;10,6;17,5;16,5;12;10,6;14,5;71;67;67;81;10,3;4,8;
2023-07-19;2000;0;1030;1030,584994;1030,3;1030;645,531;18;15,8;9,4;16,7;15,8;10,6;9,4;13,8;67;65;65;91;9,8;5,1;
2023-07-19;2100;0;1029,6;1030,187206;1030;1029,6;97,648;16;14,6;8,2;15,8;14,4;9,3;8;13;66;65;66;94;10;4,7;
2023-07-19;2200;0;1029,4;1029,9875;1029,6;1029,4;0;15;14,4;8,4;14,6;13,9;8,5;7,7;12,5;67;66;67;78;8,5;4,2;
2023-07-19;2300;0;1029,1;1029,686921;1029,4;1029,1;0;15;14,6;8,6;14,7;14,1;8,8;8;12,5;68;67;67;73;10,4;5,1;
2023-07-20;0000;0;1029,3;1029,887443;1029,3;1029,1;0;15;14,4;8,5;14,6;14,2;8,6;8,2;12,5;68;67;68;62;10,8;3,9;
2023-07-20;0100;0;1029,2;1029,788;1029,3;1029,2;0;15;14,1;8,2;14,5;14,1;8,5;8,2;12,5;68;67;68;67;9;3,3;
2023-07-20;0200;0;1029,5;1030,087353;1029,5;1029,2;0;15;14,5;8,8;14,6;13,9;8,9;8;12,5;69;68;69;61;6,9;2,8;
2023-07-20;0300;0;1028,8;1029,388591;1029,5;1028,8;0;15;13,7;8,1;14,7;13,7;9;8,1;12,5;69;68;69;23;6,2;1;
2023-07-20;0400;0;1028,4;1028,988362;1028,8;1028,4;0;14;13,7;8,6;13,7;12,9;8,6;7,4;12,5;71;69;71;44;3,9;1,1;
2023-07-20;0500;0;1028,2;1028,794048;1028,5;1028,2;0;13;10,9;6,1;13,7;10,6;8,6;5,7;12,5;73;71;73;277;2,8;,5;
2023-07-20;0600;0;1027,6;1028,196854;1028,2;1027,6;0;11;9,4;5,2;11;9,4;6,3;5,2;12,4;75;73;75;319;1,2;,5;
